mid	name	image	num_active_days	active_fraction_before	active_fraction_after	max_smoothed_before	max_raw_before	mean_before	mean_after	mean_after_peak	peak_smoothed	peak_raw	peak_raw_day	time_till_half	time_till_half_thresh	natural_death	unnatural_death	gender	cause_of_death	age	notable_type
/m/02rdyb0	Troy_Jackson	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Troy_Jackson.png")	136	0.213768115942029	0.213888888888889	-5.28495995877024	-4.38218144867826	-5.71081837972754	-5.67608637904429	-5.70334230861701	-4.88613276114795	-2.89146952137696	2	0.313888888888889	0.194444444444444	0	0	Male		35	<http://rdf.freebase.com/ns/m.01xrrch>Basketball Player
/m/02rfss5	Rick_Camp	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Rick_Camp.png")	25	0.025	0.0443213296398892	-5.80881765554938	-5.0528362471803	-5.83641601732061	-5.79609058252849	-5.82559463314706	-4.78405577346075	-3.97193846179922	0	0.0472222222222222	0.0472222222222222	1	0	Male	<http://rdf.freebase.com/ns/m.02knxx>Natural causes	60	<http://rdf.freebase.com/ns/m.025698c>Baseball Player
/m/02rgbhk	Raj_Mathur	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Raj_Mathur.png")	6	0.0166666666666667	0	-5.81359241465109	-3.92955415207589	-5.83906229771735	-5.85148522360804	-5.85148522360804	-5.85148522360804	-Inf	0	0.613888888888889	0.991666666666667	0	0			51	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02rgx3g	Joe_L._Brown	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Joe_L._Brown.png")	226	0.402173913043478	0.318559556786704	-4.91748356938142	-3.83510414808038	-5.53052342547877	-5.57686700888495	-5.59368726452574	-4.93860562994536	-3.685439418169	1	0.361111111111111	0.336111111111111	0	0	Male		92	<http://rdf.freebase.com/ns/m.02h66g5>Military Person
/m/02rhlzy	Daniel_Wegner	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Daniel_Wegner.png")	34	0.0472222222222222	0.0470914127423823	-5.77631930136759	-4.22440679585657	-5.81006392508149	-5.81275417193187	-5.81241483298741	-5.77565273583081	-4.72506793915563	25	0.311111111111111	0.277777777777778	0	0	Male		65	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02rj1p3	Jerry_Lynch	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jerry_Lynch.png")	37	0.0501392757660167	0.0526315789473684	-5.75040779158854	-4.74828883366775	-5.80866667647709	-5.8141100271214	-5.81585267564632	-5.79372986394674	-4.66946750905833	1	0.413888888888889	0.225	0	0	Male		82	<http://rdf.freebase.com/ns/m.025698c>Baseball Player
/m/02rjmm5	Jack_Matthews	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jack_Matthews.png")	116	0.186629526462396	0.135734072022161	-5.54912671369813	-4.21543486300252	-5.73115693516934	-5.7218799962634	-5.73091049610264	-5.61482489783497	-4.21136085915512	8	0.519444444444444	0.583333333333333	0	0	Male		92	<http://rdf.freebase.com/ns/m.02h7c7b>Athlete
/m/02rk8f	Hugh_Carey	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Hugh_Carey.png")	129	0.2	0.158333333333333	-5.41412927805604	-3.97959509370936	-5.69864047018275	-5.65807738142565	-5.71674637400252	-3.59241207965935	-2.75231544348327	0	0.336111111111111	0.163888888888889	0	0	Male		92	<http://rdf.freebase.com/ns/m.05kpwk1>U.S. Congressperson
/m/02rl6_p	Gerry_Baker	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Gerry_Baker.png")	103	0.0833333333333333	0.202216066481994	-5.67526854167855	-3.44897069711043	-5.77929807373234	-5.67979587700399	-5.68658201653233	-5.59434182442005	-3.76003105078571	26	0.563888888888889	0.613888888888889	1	0	Male	<http://rdf.freebase.com/ns/m.027x3>Disease	75	<http://rdf.freebase.com/ns/m.01xljr7>Football player
/m/02rl6vj	Abu_Yahya_al-Libi	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Abu_Yahya_al-Libi.png")	218	0.292479108635098	0.313019390581717	-4.38047527086354	-3.02684286555946	-5.51930664314836	-5.46430088290207	-5.54597059697367	-3.19025918080826	-2.27959695445778	1	0.294444444444444	0.272222222222222	0	0	Male		49	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02rlvjw	Brad_Drewett	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Brad_Drewett.png")	52	0.075	0.0692520775623269	-5.70934497340678	-3.2318127040356	-5.77756620226469	-5.77159209841684	-5.80280497348773	-4.64703396343655	-3.30913176156481	0	0.247222222222222	0.161111111111111	0	0	Male		55	<http://rdf.freebase.com/ns/m.02h51nz>Organization leader
/m/02rmcwd	Jeremy_Pope	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jeremy_Pope.png")	22	0.0194986072423398	0.0415512465373961	-5.83642616362349	-5.1280695450929	-5.84223712869678	-5.81398023568541	-5.81941491944904	-5.73526208605309	-4.89163965444708	0	0.502777777777778	0.216666666666667	0	0	Male		74	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02rnvnz	Jim_Whalen	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jim_Whalen.png")	33	0.0472222222222222	0.0443213296398892	-5.80313242326852	-4.86126949208333	-5.81997321124993	-5.82095206210721	-5.82060823582314	-5.82048823525062	-4.71689051340612	13	0.588888888888889	0.616666666666667	0	0	Male		69	<http://rdf.freebase.com/ns/m.01xljrf>American football player
/m/02rp9vv	Marilou_Diaz-Abaya	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Marilou_Diaz-Abaya.png")	26	0.0306406685236769	0.0415512465373961	-5.79971551015234	-5.10794222392016	-5.83581107675716	-5.80702283867548	-5.83869057411189	-4.83830070261479	-4.14423854176625	5	0.0305555555555556	0.0305555555555556	1	0	Female	<http://rdf.freebase.com/ns/m.0j8hd>Breast cancer	57	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02rpbpn	Gil_Noble	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Gil_Noble.png")	38	0.052924791086351	0.0526315789473684	-5.7514174483234	-4.53879672999123	-5.81439621434428	-5.79247312382024	-5.83912352641199	-4.45172911222648	-3.73333393017944	1	0.0277777777777778	0.0277777777777778	0	0	Male		80	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02rtwkg	Lou_Martin	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Lou_Martin.png")	42	0.0724233983286908	0.0443213296398892	-5.78037050559309	-4.29462996115954	-5.80217859673137	-5.82324024736863	-5.82355189516629	-5.81115755325196	-5.34736514783149	24	0.461111111111111	0.647222222222222	0	0	Male		63	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/02rv08m	Reg_King	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Reg_King.png")	19	0.0181159420289855	0.038781163434903	-5.8117022112338	-4.61533971790883	-5.84601018784968	-5.82915601424391	-5.83279546796754	-5.65235714085521	-5.55535446352203	25	0.130555555555556	0.108333333333333	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	65	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/02rv9s	Bhimsen_Joshi	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Bhimsen_Joshi.png")	110	0.144927536231884	0.194444444444444	-5.70939124691753	-4.58856860672092	-5.77095632437578	-5.66018054867545	-5.73375964244905	-4.00056864162654	-2.97437055988264	0	0.116666666666667	0.0611111111111111	0	0	Male		89	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/02rxf1q	William_Commanda	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/William_Commanda.png")	22	0.0138888888888889	0.0472222222222222	-5.82991087752397	-5.40348942892934	-5.84619659396663	-5.81055456540986	-5.84300659584787	-4.98587357389493	-4.66237529528992	5	0.0305555555555556	0.0277777777777778	0	0	Male		98	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02rz2t3	Allan_Sekula	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Allan_Sekula.png")	20	0.0222222222222222	0.0332409972299169	-5.81657761964605	-4.74500448642524	-5.83931029001751	-5.82699826767405	-5.8286758917017	-5.80673063144737	-5.2850822506478	6	0.708333333333333	0.786111111111111	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	62	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02_s0f	Lance_Cade	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Lance_Cade.png")	149	0.206521739130435	0.254847645429363	-5.50621031915191	-4.53018921631114	-5.71210453240827	-5.56281957392326	-5.67682197561101	-3.8629523254487	-3.3981813179212	1	0.0944444444444444	0.0861111111111111	1	0	Male	<http://rdf.freebase.com/ns/m.01l2m3>Heart failure	29	<http://rdf.freebase.com/ns/m.02nzl9_>TV Personality
/m/02sbwl	Kaneto_Shindo	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Kaneto_Shindo.png")	55	0.119777158774373	0.0332409972299169	-5.69222176382347	-4.63609798828834	-5.76846278912731	-5.82212701076597	-5.83707605200299	-5.62980459342589	-4.17742105748317	1	0.075	0.0611111111111111	1	0	Male	<http://rdf.freebase.com/ns/m.02knxx>Natural causes	100	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02sc8b	Joe_Paterno	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Joe_Paterno.png")	715	0.986072423398329	1	-2.47471370920259	-1.49898489533054	-3.98515075608634	-3.47341720032167	-3.5440728096559	-1.56719746059887	-1.37154449082588	0	0.444444444444444	0.441666666666667	1	0	Male	<http://rdf.freebase.com/ns/m.04p3w>Lung cancer	86	<http://rdf.freebase.com/ns/m.01xljrf>American football player
/m/02sxb9	Jack_Klugman	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jack_Klugman.png")	208	0.211111111111111	0.365650969529086	-5.56936967992433	-4.3311787415976	-5.69954106520125	-5.37266383538329	-5.49398959065828	-2.48354904627923	-1.94467808024431	1	0.177777777777778	0.138888888888889	0	0	Male		90	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/02v0hy	Darrell_Royal	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Darrell_Royal.png")	160	0.172701949860724	0.271468144044321	-5.50423954692712	-4.01781214349707	-5.70784228584282	-5.51451320192302	-5.6166827726738	-2.95896569041667	-2.82761750643042	0	0.130555555555556	0.116666666666667	1	0	Male	<http://rdf.freebase.com/ns/m.0dcsx>Alzheimer's disease	88	<http://rdf.freebase.com/ns/m.01xljvt>American football head coach
/m/02v6vd	Ryne_Duren	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Ryne_Duren.png")	33	0.0507246376811594	0.0527777777777778	-5.80281589631471	-4.62056414992129	-5.81815961704201	-5.80025423529942	-5.83600519643464	-4.7422565425685	-3.6612964175607	2	0.0305555555555556	0.025	0	0	Male		82	<http://rdf.freebase.com/ns/m.025698c>Baseball Player
/m/02vkssr	Angelo_Reyes	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Angelo_Reyes.png")	152	0.282608695652174	0.205555555555556	-4.87086558592376	-4.19240986968358	-5.61427649131696	-5.65154654798751	-5.7454311827888	-3.35250941852392	-2.70058354379084	0	0.0666666666666667	0.0472222222222222	0	0	Male		66	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02vkxd	Ray_Dolby	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Ray_Dolby.png")	173	0.130555555555556	0.349030470914127	-5.54436819151352	-3.76059507165802	-5.71934008099678	-5.42529808836949	-5.49870452078924	-3.71733949757765	-2.64061976420323	1	0.222222222222222	0.2	1	0	Male	<http://rdf.freebase.com/ns/m.04psf>Leukemia	80	<http://rdf.freebase.com/ns/m.02h51nz>Organization leader
/m/02vlckx	Anthony_Enahoro	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Anthony_Enahoro.png")	37	0.0579710144927536	0.0583333333333333	-5.80213194129186	-5.01857568346725	-5.8229565493249	-5.81415297344846	-5.82440005175979	-5.54278704572277	-5.09069442130146	7	0.172222222222222	0.147222222222222	0	0	Male		87	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/02v_ls0	Niels_Diffrient	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Niels_Diffrient.png")	9	0.0166666666666667	0.00831024930747922	-5.76614540449016	-4.91976822893826	-5.84050891237965	-5.84466911456482	-5.84929366900545	-5.79263054481183	-4.47846342344861	3	0.0583333333333333	0.0583333333333333	0	0	Male		85	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02vmzp	Shammi_Kapoor	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Shammi_Kapoor.png")	371	0.372222222222222	0.658333333333333	-5.08762227732187	-4.09306254328358	-5.5702842007338	-5.16177409855778	-5.2373752339472	-3.48176674851806	-2.45865606540012	0	0.197222222222222	0.125	1	0	Male	<http://rdf.freebase.com/ns/m.035482>Chronic kidney disease	80	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/02vnqm1	Michael_Lev	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Michael_Lev.png")	124	0.202777777777778	0.141274238227147	-5.23213480200558	-4.27150859720785	-5.66804985044842	-5.74911023424761	-5.74315487268962	-5.80335043870448	-4.84386786641285	27	0.608333333333333	0.627777777777778	0	0	Male		96	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02vp_fs	Brajesh_Mishra	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Brajesh_Mishra.png")	69	0.11142061281337	0.0803324099722992	-5.70763929142512	-3.57588217567393	-5.76977969301829	-5.75353711396693	-5.80030263762648	-4.17991775941294	-3.30905431902468	1	0.0888888888888889	0.0444444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.0hmvc3j>Heart Ailment	84	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/02vpy8n	Shawn_Tompkins	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Shawn_Tompkins.png")	151	0.183333333333333	0.236111111111111	-5.51571820020531	-4.29179420331135	-5.70597404001503	-5.59739212630637	-5.68426561539818	-3.2851522565033	-3.42366466022436	3	0.180555555555556	0.147222222222222	0	0	Male		37	<http://rdf.freebase.com/ns/m.02_6n0_>Martial Artist
/m/02vswx	Don_Cornelius	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Don_Cornelius.png")	261	0.161559888579387	0.562326869806094	-5.47767067002768	-4.25202732965279	-5.72616992969839	-5.17210423971271	-5.30204297662456	-2.42873736188327	-2.04948069838502	0	0.402777777777778	0.0805555555555556	0	1	Male	<http://rdf.freebase.com/ns/m.032s66>Gunshot|<http://rdf.freebase.com/ns/m.06z5s>Suicide	76	<http://rdf.freebase.com/ns/m.02_7frv>Celebrity
/m/02vvgtg	Robert_T._Moeller	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Robert_T._Moeller.png")	17	0.0507246376811594	0.00833333333333333	-5.76924762528319	-4.95305219965228	-5.81911536788288	-5.84746803151642	-5.84791691832221	-5.84158981959984	-5.33659980625158	29	0.605555555555556	0.605555555555556	0	0	Male		NA	<http://rdf.freebase.com/ns/m.02h66g5>Military Person
/m/02vwh_h	Joe_McNamee	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Joe_McNamee.png")	37	0.0527777777777778	0.05	-5.75308795213175	-4.40374566869654	-5.81798758594396	-5.8178409089296	-5.81778546816547	-5.81224034709758	-4.51371355816578	3	0.488888888888889	0.477777777777778	0	0	Male		85	<http://rdf.freebase.com/ns/m.01xrrch>Basketball Player
/m/02vybnq	Edward_Vincent	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Edward_Vincent.png")	58	0.0334261838440111	0.127423822714681	-5.77013201963672	-4.39923709282655	-5.8296118686755	-5.75998770025992	-5.7633208777498	-5.51041590823239	-4.79681708175936	2	0.375	0.341666666666667	0	0	Male		78	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/02vywk_	Jenny_Oropeza	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jenny_Oropeza.png")	128	0.231884057971014	0.177285318559557	-5.22518774025316	-3.40061271071791	-5.68971756732117	-5.6967095004842	-5.76428832359436	-4.50882072518135	-3.66420957522706	14	0.0916666666666667	0.0722222222222222	0	0	Female		53	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/02w0fm	Bert_Trautmann	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Bert_Trautmann.png")	34	0.0333333333333333	0.0609418282548476	-5.78352464051379	-4.21744258086496	-5.82782292636027	-5.78352405621257	-5.82020411971397	-4.73092332079368	-3.15005100523554	0	0.0638888888888889	0.0472222222222222	0	0	Male		90	<http://rdf.freebase.com/ns/m.01xljr7>Football player
/m/02w3l1	Jane_Russell	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jane_Russell.png")	234	0.304347826086957	0.416666666666667	-5.58814805138238	-4.0113372566114	-5.66840930376042	-5.40301607121325	-5.47526736253324	-3.30449597992206	-2.25370480327435	1	0.427777777777778	0.433333333333333	1	0	Female	<http://rdf.freebase.com/ns/m.019dmc>Respiratory failure	90	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/02w4szm	Mark_A._Smith	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Mark_A._Smith.png")	126	0.217391304347826	0.183333333333333	-5.40361206880176	-4.6209362105882	-5.71687216929793	-5.68835337819487	-5.71021115252475	-4.81456844960388	-3.75671907331524	1	0.341666666666667	0.161111111111111	0	0	Male		45	<http://rdf.freebase.com/ns/m.03j41y_>Academic
/m/02w5__l	Hedda_Sterne	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Hedda_Sterne.png")	15	0.036101083032491	0.0138888888888889	-5.76325564672814	-3.43765771622403	-5.83048578388052	-5.83992120125416	-5.84681197934439	-5.76021139779955	-4.5079310093163	4	0.0666666666666667	0.0666666666666667	0	0	Female		101	<http://rdf.freebase.com/ns/m.01y2hcj>Visual Artist
/m/02w7nh	Houston_Antwine	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Houston_Antwine.png")	19	0.0362116991643454	0.0166204986149584	-5.75491747720151	-3.93972486982867	-5.82275115945062	-5.82413331129173	-5.84992714069166	-4.91838626633373	-3.54183836095099	1	0.0166666666666667	0.0166666666666667	0	0	Male		72	<http://rdf.freebase.com/ns/m.01xljrf>American football player
/m/02w7_sd	Richard_Ben_Cramer	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Richard_Ben_Cramer.png")	182	0.1	0.404432132963989	-5.73658511383824	-4.34366456498823	-5.77862807389426	-5.4033955887968	-5.43532743975134	-4.02900238339361	-2.69145802611038	1	0.502777777777778	0.238888888888889	1	0	Male	<http://rdf.freebase.com/ns/m.04p3w>Lung cancer	63	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02w9873	Leopold_Hawelka	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Leopold_Hawelka.png")	11	0.0139275766016713	0.0166204986149584	-5.80506621536764	-3.86036795688182	-5.8417632638071	-5.82750441485808	-5.85148522360804	-4.95596429054241	-3.8162788709172	0	0.0166666666666667	0.0166666666666667	0	0	Male		100	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02wbfp	Shakuntala_Devi	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Shakuntala_Devi.png")	41	0.0305555555555556	0.0831024930747922	-5.58048457655159	-3.90619532346975	-5.82201582376963	-5.75205026850259	-5.79336125596622	-4.25631174075286	-3.41831786712868	0	0.258333333333333	0.0416666666666667	1	0	Female	<http://rdf.freebase.com/ns/m.0gk4g>Myocardial infarction	84	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02wcw58	Pat_Cummings	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Pat_Cummings.png")	43	0.0501392757660167	0.0692520775623269	-5.7965114995813	-4.86688371503766	-5.8223552524228	-5.77860422316622	-5.8144780741587	-4.71511947389044	-3.75006147437906	2	0.0694444444444444	0.0305555555555556	0	0	Male		56	<http://rdf.freebase.com/ns/m.01xrrch>Basketball Player
/m/02wvnm5	Claude_Miller	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Claude_Miller.png")	64	0.0612813370473538	0.116343490304709	-5.7714246801851	-4.12215906119022	-5.79836454285034	-5.73879558994368	-5.75932802653261	-5.50799669959767	-3.8119713644049	1	0.169444444444444	0.127777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	70	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02wwk9h	Ben_H._Love	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Ben_H._Love.png")	43	0.0688405797101449	0.0664819944598338	-5.74867122482926	-5.03519151136824	-5.81474874109588	-5.81308940754486	-5.81280940201954	-5.78654429128475	-5.62268744640455	17	0.427777777777778	0.227777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.04p3w>Lung cancer	80	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02wwm84	Van_T._Barfoot	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Van_T._Barfoot.png")	16	0.0139275766016713	0.0304709141274238	-5.82912327256179	-5.01896665126039	-5.84206034610846	-5.81348757766014	-5.84614934050376	-4.68526464529024	-4.15408906901442	1	0.0194444444444444	0.0194444444444444	0	0	Male		93	<http://rdf.freebase.com/ns/m.02h66g5>Military Person
/m/02wxd7	Djalma_Santos	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Djalma_Santos.png")	25	0.0277777777777778	0.0415512465373961	-5.81594375060721	-4.97615732415332	-5.83564300657947	-5.81801933303516	-5.82206635873003	-5.77140205862126	-4.22379536492703	1	0.377777777777778	0.352777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0dq9p>Pneumonia	84	<http://rdf.freebase.com/ns/m.01xljr7>Football player
/m/02wygc	David_Lam	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/David_Lam.png")	106	0.199275362318841	0.141274238227147	-5.27601655570048	-4.43556302356118	-5.75245506813221	-5.74259164113369	-5.76314703162017	-4.99653671837623	-4.15229853896955	1	0.319444444444444	0.227777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0m32h>Prostate cancer	87	<http://rdf.freebase.com/ns/m.05ffvtw>Chivalric Order Member
/m/02wzd83	Dick_Gray	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Dick_Gray.png")	16	0.0222222222222222	0.0221606648199446	-5.82522039599416	-4.74582595533293	-5.83625146261729	-5.83623426732376	-5.83824485702358	-5.80613415155831	-4.70789364757082	1	0.283333333333333	0.283333333333333	0	0	Male		82	<http://rdf.freebase.com/ns/m.025698c>Baseball Player
/m/02x02kb	Achala_Sachdev	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Achala_Sachdev.png")	19	0.0250696378830084	0.0277008310249307	-5.80479467311102	-4.76543011155385	-5.83508814427253	-5.82229954968858	-5.84373467714259	-5.06296972408356	-4.02715149401789	0	0.025	0.025	1	0	Female	<http://rdf.freebase.com/ns/m.019dmc>Respiratory failure	92	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/02x0h71	Polly_Platt	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Polly_Platt.png")	28	0.0277777777777778	0.05	-5.82642735310012	-4.55839138891508	-5.83641914102143	-5.79036003642924	-5.83760401367639	-4.3395814967477	-3.48386800008019	1	0.0277777777777778	0.025	1	0	Female	<http://rdf.freebase.com/ns/m.017s1k>Amyotrophic lateral sclerosis	72	<http://rdf.freebase.com/ns/m.02xyp8j>Film costumer designer
/m/02x0jq6	Jeffrey_Zaslow	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jeffrey_Zaslow.png")	63	0.105849582172702	0.0692520775623269	-5.44272042068359	-3.00540607045874	-5.77148786119233	-5.75242102020168	-5.82948767017059	-3.46960551966459	-2.6684331020966	1	0.0277777777777778	0.025	0	1	Male	<http://rdf.freebase.com/ns/m.08q1tg>Traffic collision	54	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/02_x1c	Jean_Rollin	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Jean_Rollin.png")	42	0.0869565217391304	0.05	-5.76581180854853	-4.80841580174161	-5.81379714193862	-5.81450912891622	-5.82831067718641	-5.29727334307165	-4.64220723091135	5	0.272222222222222	0.0277777777777778	0	0	Male		72	<http://rdf.freebase.com/ns/m.0jsg3d>Film director
/m/02x2786	Freddy_Schmidt	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Freddy_Schmidt.png")	11	0.0167130919220056	0.0138504155124654	-5.82340643103716	-4.85052166648103	-5.84064276018474	-5.838518509015	-5.84203315279361	-5.79644220166082	-4.7998125020022	1	0.216666666666667	0.216666666666667	0	0	Male		96	<http://rdf.freebase.com/ns/m.025698c>Baseball Player
/m/02x2t07	J._Michael_Riva	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/J._Michael_Riva.png")	55	0.0250696378830084	0.127423822714681	-5.81186792991011	-4.15888021438397	-5.83487608807716	-5.72936137436312	-5.77423301970003	-4.64244924045392	-3.53996266306044	5	0.111111111111111	0.0472222222222222	1	0	Male	<http://rdf.freebase.com/ns/m.02y0js>Stroke	64	<http://rdf.freebase.com/ns/m.08l63hs>Film production designer
/m/02x3gfp	Peter_Post	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Peter_Post.png")	117	0.257246376811594	0.127777777777778	-5.58320309005262	-4.64578484882742	-5.69659277983053	-5.75767365470525	-5.76274804769203	-5.69873178350533	-4.1224616357906	0	0.483333333333333	0.463888888888889	0	0	Male		78	<http://rdf.freebase.com/ns/m.02ktb_s>Cyclist
/m/02x4zqj	Ernie_Alexander	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Ernie_Alexander.png")	8	0.0139275766016713	0.00831024930747922	-5.82865394563107	-5.06646010721783	-5.84307487903405	-5.84475688957753	-5.84917097634799	-5.79547638114282	-4.09997644846447	1	0.0611111111111111	0.0611111111111111	0	0	Male		79	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/02x58jt	Don_Reed	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/NEWS/Don_Reed.png")	134	0.206128133704735	0.166204986149584	-5.61209269268483	-4.18284602183979	-5.69188190152771	-5.67494590463582	-5.68043504508371	-5.61333956911714	-4.40949353686758	16	0.366666666666667	0.338888888888889	0	0	Male		92	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
